#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GAPDH	PGM1	9606.ENSP00000380070	9606.ENSP00000360124	0	0	0	0	0.217	0.071	0	0.403	0.528
GAPDH	PGK1	9606.ENSP00000380070	9606.ENSP00000362413	0.091	0.018	0	0	0.796	0.796	0.942	0.983	0.999
GAPDH	PFKFB1	9606.ENSP00000380070	9606.ENSP00000364145	0.057	0.044	0	0	0	0	0.287	0.369	0.540
GAPDH	IRS2	9606.ENSP00000380070	9606.ENSP00000365016	0	0	0	0	0	0.071	0	0.417	0.436
GAPDH	PDHA1	9606.ENSP00000380070	9606.ENSP00000369134	0.059	0	0	0	0.130	0	0	0.523	0.576
GAPDH	PFKP	9606.ENSP00000380070	9606.ENSP00000370517	0.091	0	0	0	0.404	0	0	0.550	0.735
GAPDH	PDK1	9606.ENSP00000380070	9606.ENSP00000376352	0	0	0	0	0.150	0.134	0	0.466	0.573
GAPDH	PDK3	9606.ENSP00000380070	9606.ENSP00000498864	0	0	0	0	0.160	0.134	0	0.339	0.477
GAPDH	OAS1	9606.ENSP00000380070	9606.ENSP00000388001	0	0	0	0	0.044	0	0	0.477	0.478
GAPDH	PDK2	9606.ENSP00000380070	9606.ENSP00000420927	0	0	0	0	0.132	0.134	0	0.368	0.483
GAPDH	GCG	9606.ENSP00000380070	9606.ENSP00000387662	0	0	0	0	0.053	0	0	0.495	0.501
GAPDH	IGF2	9606.ENSP00000380070	9606.ENSP00000391826	0	0	0	0	0.059	0	0	0.551	0.560
GAPDH	PC	9606.ENSP00000380070	9606.ENSP00000498994	0	0	0	0	0.067	0	0	0.574	0.586
GAPDH	PPARA	9606.ENSP00000380070	9606.ENSP00000385523	0	0	0	0	0	0.045	0	0.632	0.634
GAPDH	HK1	9606.ENSP00000380070	9606.ENSP00000494664	0	0	0	0	0.104	0	0	0.688	0.708
GAPDH	PFKM	9606.ENSP00000380070	9606.ENSP00000496597	0.091	0.002	0	0	0.372	0	0	0.614	0.760
GAPDH	INS	9606.ENSP00000380070	9606.ENSP00000380432	0	0	0	0	0	0	0	0.816	0.816
GAPDH	TNF	9606.ENSP00000380070	9606.ENSP00000398698	0	0	0	0	0	0	0	0.849	0.849
GAPDH	H6PD	9606.ENSP00000380070	9606.ENSP00000473348	0.121	0	0	0	0.405	0.090	0.800	0.806	0.978
GAPDH	GPI	9606.ENSP00000380070	9606.ENSP00000405573	0.115	0	0	0	0.736	0	0.800	0.921	0.995
GAPDHS	TIGAR	9606.ENSP00000222286	9606.ENSP00000179259	0.041	0	0	0	0.296	0.045	0.170	0.187	0.485
GAPDHS	PFKFB2	9606.ENSP00000222286	9606.ENSP00000356047	0.057	0.027	0	0	0	0	0.287	0.191	0.408
GAPDHS	GPD1	9606.ENSP00000222286	9606.ENSP00000301149	0	0	0	0	0.102	0.130	0	0.306	0.411
GAPDHS	SORD	9606.ENSP00000222286	9606.ENSP00000267814	0	0	0	0	0.142	0	0	0.355	0.422
GAPDHS	HK3	9606.ENSP00000222286	9606.ENSP00000292432	0	0	0	0	0.086	0	0	0.394	0.423
GAPDHS	PDHA2	9606.ENSP00000222286	9606.ENSP00000295266	0.059	0	0	0	0.126	0	0	0.452	0.510
GAPDHS	HK1	9606.ENSP00000222286	9606.ENSP00000494664	0	0	0	0	0.086	0	0	0.521	0.544
GAPDHS	PKM	9606.ENSP00000222286	9606.ENSP00000320171	0.079	0	0	0	0.400	0	0	0.357	0.613
GAPDHS	PFKM	9606.ENSP00000222286	9606.ENSP00000496597	0.091	0.001	0	0	0.353	0	0	0.404	0.618
GAPDHS	PFKP	9606.ENSP00000222286	9606.ENSP00000370517	0.091	0	0	0	0.353	0	0	0.404	0.618
GAPDHS	PFKL	9606.ENSP00000222286	9606.ENSP00000269848	0.091	0	0	0	0.365	0	0	0.402	0.625
GAPDHS	PDHB	9606.ENSP00000222286	9606.ENSP00000307241	0	0	0	0	0.067	0	0.449	0.335	0.628
GAPDHS	TP53	9606.ENSP00000222286	9606.ENSP00000269305	0	0	0	0	0	0.198	0.400	0.318	0.643
GAPDHS	PGAM2	9606.ENSP00000222286	9606.ENSP00000297283	0.041	0	0	0	0.379	0.046	0.170	0.418	0.675
GAPDHS	MDH2	9606.ENSP00000222286	9606.ENSP00000327070	0.056	0	0	0	0.363	0.091	0	0.481	0.678
GAPDHS	H6PD	9606.ENSP00000222286	9606.ENSP00000473348	0.121	0	0	0	0.401	0.090	0.800	0.456	0.938
GAPDHS	TKTL1	9606.ENSP00000222286	9606.ENSP00000358931	0.091	0	0	0	0.300	0	0.875	0.362	0.942
GAPDHS	GPI	9606.ENSP00000222286	9606.ENSP00000405573	0.115	0	0	0	0.620	0	0.800	0.506	0.962
GAPDHS	PGK1	9606.ENSP00000222286	9606.ENSP00000362413	0.091	0.010	0	0	0.679	0.104	0.942	0.545	0.991
GAPDHS	PGK2	9606.ENSP00000222286	9606.ENSP00000305995	0.091	0.010	0	0	0.693	0.104	0.942	0.700	0.994
GAPDHS	TPI1	9606.ENSP00000222286	9606.ENSP00000229270	0.115	0.871	0	0	0.804	0.137	0.978	0.604	0.999
GCG	SLC25A1	9606.ENSP00000387662	9606.ENSP00000215882	0	0	0	0	0.061	0	0	0.399	0.412
GCG	PCK2	9606.ENSP00000387662	9606.ENSP00000216780	0	0	0	0	0.062	0	0	0.585	0.594
GCG	GCK	9606.ENSP00000387662	9606.ENSP00000223366	0	0	0	0	0.047	0	0	0.825	0.826
GCG	SDS	9606.ENSP00000387662	9606.ENSP00000257549	0	0	0	0	0	0	0	0.434	0.434
GCG	PPARGC1A	9606.ENSP00000387662	9606.ENSP00000264867	0	0	0	0	0	0	0	0.758	0.758
GCG	TP53	9606.ENSP00000387662	9606.ENSP00000269305	0	0	0	0	0.087	0	0	0.390	0.419
GCG	ONECUT1	9606.ENSP00000387662	9606.ENSP00000302630	0	0	0	0	0.042	0	0	0.400	0.400
GCG	PPARD	9606.ENSP00000387662	9606.ENSP00000310928	0	0	0	0	0.049	0.052	0	0.448	0.459
GCG	LEP	9606.ENSP00000387662	9606.ENSP00000312652	0	0	0	0	0	0	0.750	0.910	0.976
GCG	PCK1	9606.ENSP00000387662	9606.ENSP00000319814	0	0	0	0	0.095	0	0	0.608	0.630
GCG	LEPR	9606.ENSP00000387662	9606.ENSP00000330393	0	0	0	0	0	0	0	0.733	0.733
GCG	GHRL	9606.ENSP00000387662	9606.ENSP00000335074	0	0	0	0	0.067	0	0.800	0.897	0.979
GCG	KCNJ11	9606.ENSP00000387662	9606.ENSP00000345708	0	0	0	0	0	0	0	0.783	0.783
GCG	IRS2	9606.ENSP00000387662	9606.ENSP00000365016	0	0	0	0	0	0.073	0	0.614	0.627
GCG	PDX1	9606.ENSP00000387662	9606.ENSP00000370421	0	0	0	0	0.055	0	0	0.808	0.810
GCG	INS	9606.ENSP00000387662	9606.ENSP00000380432	0	0	0	0	0.210	0.217	0	0.997	0.998
GCG	PPARA	9606.ENSP00000387662	9606.ENSP00000385523	0	0	0	0	0.049	0.052	0	0.673	0.680
GCG	IGF2	9606.ENSP00000387662	9606.ENSP00000391826	0	0	0	0	0	0	0	0.475	0.475
GCG	SLC37A4	9606.ENSP00000387662	9606.ENSP00000476176	0	0	0	0	0	0	0	0.530	0.530
GCG	PC	9606.ENSP00000387662	9606.ENSP00000498994	0	0	0	0	0	0	0	0.579	0.579
GCG	TNF	9606.ENSP00000387662	9606.ENSP00000398698	0	0	0	0	0	0	0	0.619	0.619
GCK	PDK4	9606.ENSP00000223366	9606.ENSP00000005178	0	0	0	0	0.056	0	0	0.449	0.458
GCK	PCK2	9606.ENSP00000223366	9606.ENSP00000216780	0	0	0	0	0.054	0	0	0.626	0.631
GCK	SORD	9606.ENSP00000223366	9606.ENSP00000267814	0	0	0	0	0.111	0	0	0.358	0.405
GCK	PGAM2	9606.ENSP00000223366	9606.ENSP00000297283	0	0	0	0	0.136	0	0	0.379	0.441
GCK	LEPR	9606.ENSP00000223366	9606.ENSP00000330393	0	0	0	0	0	0	0	0.451	0.451
GCK	MDH2	9606.ENSP00000223366	9606.ENSP00000327070	0	0	0	0	0.104	0.047	0	0.434	0.474
GCK	GHRL	9606.ENSP00000223366	9606.ENSP00000335074	0	0	0	0	0	0	0	0.492	0.492
GCK	PFKP	9606.ENSP00000223366	9606.ENSP00000370517	0	0	0	0	0.140	0	0	0.438	0.496
GCK	PGM1	9606.ENSP00000223366	9606.ENSP00000360124	0	0	0	0	0.141	0	0.179	0.350	0.501
GCK	PPARGC1A	9606.ENSP00000223366	9606.ENSP00000264867	0	0	0	0	0	0	0	0.505	0.505
GCK	PGK2	9606.ENSP00000223366	9606.ENSP00000305995	0	0	0	0	0.192	0	0	0.432	0.522
GCK	PGK1	9606.ENSP00000223366	9606.ENSP00000362413	0	0	0	0	0.190	0	0	0.457	0.542
GCK	ONECUT1	9606.ENSP00000223366	9606.ENSP00000302630	0	0	0	0	0.045	0	0	0.542	0.543
GCK	PKM	9606.ENSP00000223366	9606.ENSP00000320171	0	0	0	0	0.194	0.061	0	0.475	0.568
GCK	TPI1	9606.ENSP00000223366	9606.ENSP00000229270	0	0	0	0	0.121	0	0	0.529	0.569
GCK	PPARA	9606.ENSP00000223366	9606.ENSP00000385523	0	0	0	0	0	0.046	0	0.575	0.578
GCK	LEP	9606.ENSP00000223366	9606.ENSP00000312652	0	0	0	0	0	0.085	0	0.576	0.595
GCK	PFKL	9606.ENSP00000223366	9606.ENSP00000269848	0	0	0	0	0.146	0	0	0.571	0.618
GCK	PFKM	9606.ENSP00000223366	9606.ENSP00000496597	0	0	0	0	0.140	0	0	0.602	0.643
GCK	PC	9606.ENSP00000223366	9606.ENSP00000498994	0	0	0	0	0.095	0	0	0.658	0.677
GCK	PCK1	9606.ENSP00000223366	9606.ENSP00000319814	0	0	0	0	0.057	0	0	0.722	0.727
GCK	IRS2	9606.ENSP00000223366	9606.ENSP00000365016	0	0	0	0	0	0	0	0.762	0.762
GCK	PFKFB1	9606.ENSP00000223366	9606.ENSP00000364145	0	0	0	0	0.093	0.236	0	0.775	0.830
GCK	PFKFB2	9606.ENSP00000223366	9606.ENSP00000356047	0	0	0	0	0.087	0.230	0	0.821	0.863
GCK	TKTL1	9606.ENSP00000223366	9606.ENSP00000358931	0	0	0	0	0.102	0	0.800	0.356	0.874
GCK	KCNJ11	9606.ENSP00000223366	9606.ENSP00000345708	0	0	0	0	0.042	0	0	0.899	0.899
GCK	HK2	9606.ENSP00000223366	9606.ENSP00000290573	0	0	0.061	0.953	0	0	0.900	0.168	0.915
GCK	HKDC1	9606.ENSP00000223366	9606.ENSP00000346643	0	0	0.062	0.948	0	0	0.900	0.171	0.915
GCK	HK3	9606.ENSP00000223366	9606.ENSP00000292432	0	0	0.065	0.946	0	0	0.900	0.179	0.916
GCK	HK1	9606.ENSP00000223366	9606.ENSP00000494664	0	0	0.061	0.951	0	0	0.900	0.191	0.917
GCK	PGM2	9606.ENSP00000223366	9606.ENSP00000371393	0	0	0	0	0.127	0	0.914	0.190	0.934
GCK	INS	9606.ENSP00000223366	9606.ENSP00000380432	0	0	0	0	0.050	0	0	0.945	0.945
GCK	PDX1	9606.ENSP00000223366	9606.ENSP00000370421	0	0	0	0	0.044	0	0.750	0.868	0.965
GCK	H6PD	9606.ENSP00000223366	9606.ENSP00000473348	0	0	0	0	0.121	0	0.830	0.845	0.974
GCK	GPI	9606.ENSP00000223366	9606.ENSP00000405573	0	0.481	0	0	0.207	0	0.948	0.619	0.990
GHRL	PER2	9606.ENSP00000335074	9606.ENSP00000254657	0	0	0	0	0	0	0	0.409	0.409
GHRL	PPARGC1A	9606.ENSP00000335074	9606.ENSP00000264867	0	0	0	0	0	0	0	0.454	0.454
GHRL	LEP	9606.ENSP00000335074	9606.ENSP00000312652	0	0	0	0	0.042	0	0.750	0.978	0.994
GHRL	LEPR	9606.ENSP00000335074	9606.ENSP00000330393	0	0	0	0	0	0	0	0.696	0.696
GHRL	PDX1	9606.ENSP00000335074	9606.ENSP00000370421	0	0	0	0	0.097	0	0	0.385	0.421
GHRL	PPARA	9606.ENSP00000335074	9606.ENSP00000385523	0	0	0	0	0	0	0	0.441	0.441
GHRL	TNF	9606.ENSP00000335074	9606.ENSP00000398698	0	0	0	0	0.064	0	0	0.596	0.605
GHRL	NPY1R	9606.ENSP00000335074	9606.ENSP00000354652	0	0	0	0	0	0	0.650	0.786	0.921
GHRL	INS	9606.ENSP00000335074	9606.ENSP00000380432	0	0	0	0	0.049	0	0.750	0.935	0.983
GPD1	TPI1	9606.ENSP00000301149	9606.ENSP00000229270	0.064	0	0	0	0.107	0	0	0.532	0.574
GPD1	PGK1	9606.ENSP00000301149	9606.ENSP00000362413	0.094	0	0	0	0.052	0	0	0.403	0.442
GPD1	MDH2	9606.ENSP00000301149	9606.ENSP00000327070	0.051	0	0	0	0.056	0.095	0	0.398	0.447
GPD1	PFKM	9606.ENSP00000301149	9606.ENSP00000496597	0.042	0	0	0	0.140	0	0	0.384	0.448
GPD1	PGM1	9606.ENSP00000301149	9606.ENSP00000360124	0	0	0	0	0.293	0	0	0.321	0.500
GPD1	PCK1	9606.ENSP00000301149	9606.ENSP00000319814	0	0	0	0	0.271	0	0	0.344	0.501
GPD1	H6PD	9606.ENSP00000301149	9606.ENSP00000473348	0.042	0	0	0	0.140	0	0	0.449	0.507
GPD1	GPI	9606.ENSP00000301149	9606.ENSP00000405573	0.120	0	0	0	0.103	0	0	0.453	0.530
GPD1	PC	9606.ENSP00000301149	9606.ENSP00000498994	0	0	0	0	0.279	0	0	0.592	0.694
GPI	PDK4	9606.ENSP00000405573	9606.ENSP00000005178	0.042	0	0	0	0.107	0.239	0	0.281	0.469
GPI	TIGAR	9606.ENSP00000405573	9606.ENSP00000179259	0	0	0	0	0.383	0	0.153	0.481	0.705
GPI	PCK2	9606.ENSP00000405573	9606.ENSP00000216780	0	0	0	0	0.107	0	0	0.504	0.538
GPI	TPI1	9606.ENSP00000405573	9606.ENSP00000229270	0.229	0	0	0	0.975	0.394	0.800	0.846	0.999
GPI	SORD	9606.ENSP00000405573	9606.ENSP00000267814	0.084	0	0	0	0.122	0.225	0	0.524	0.664
GPI	PFKL	9606.ENSP00000405573	9606.ENSP00000269848	0.115	0	0	0	0.697	0.096	0.965	0.647	0.996
GPI	HK2	9606.ENSP00000405573	9606.ENSP00000290573	0	0.027	0	0	0.240	0	0.948	0.669	0.986
GPI	HK3	9606.ENSP00000405573	9606.ENSP00000292432	0	0.017	0	0	0.211	0	0.948	0.507	0.978
GPI	PDHA2	9606.ENSP00000405573	9606.ENSP00000295266	0.099	0	0	0	0.298	0	0.800	0.433	0.918
GPI	PGAM2	9606.ENSP00000405573	9606.ENSP00000297283	0	0	0	0	0.504	0	0.823	0.608	0.962
GPI	PGM2L1	9606.ENSP00000405573	9606.ENSP00000298198	0.115	0	0	0	0.064	0	0.673	0.341	0.797
GPI	PGK2	9606.ENSP00000405573	9606.ENSP00000305995	0.115	0	0	0	0.830	0.092	0	0.773	0.964
GPI	PDHB	9606.ENSP00000405573	9606.ENSP00000307241	0.060	0	0	0	0.110	0	0.956	0.539	0.981
GPI	PCK1	9606.ENSP00000405573	9606.ENSP00000319814	0	0	0	0	0.100	0	0	0.456	0.490
GPI	PKM	9606.ENSP00000405573	9606.ENSP00000320171	0.111	0	0	0	0.758	0	0.823	0.685	0.986
GPI	MDH2	9606.ENSP00000405573	9606.ENSP00000327070	0.091	0	0	0	0.424	0	0	0.731	0.847
GPI	HKDC1	9606.ENSP00000405573	9606.ENSP00000346643	0	0.031	0	0	0.207	0	0.948	0.445	0.975
GPI	PFKFB2	9606.ENSP00000405573	9606.ENSP00000356047	0.099	0	0	0	0.042	0	0.449	0.503	0.732
GPI	TKTL1	9606.ENSP00000405573	9606.ENSP00000358931	0.115	0	0	0	0.567	0	0.965	0.700	0.995
GPI	PGM1	9606.ENSP00000405573	9606.ENSP00000360124	0.120	0	0	0	0.724	0.330	0.792	0.592	0.983
GPI	PGK1	9606.ENSP00000405573	9606.ENSP00000362413	0.115	0	0	0	0.866	0.092	0	0.767	0.971
GPI	PFKFB1	9606.ENSP00000405573	9606.ENSP00000364145	0.099	0	0	0	0	0	0.449	0.482	0.720
GPI	PDHA1	9606.ENSP00000405573	9606.ENSP00000369134	0.099	0	0	0	0.317	0	0	0.538	0.691
GPI	PFKP	9606.ENSP00000405573	9606.ENSP00000370517	0.115	0	0	0	0.742	0.096	0.965	0.605	0.996
GPI	PGM2	9606.ENSP00000405573	9606.ENSP00000371393	0.115	0	0	0	0.080	0	0.965	0.645	0.988
GPI	PDK1	9606.ENSP00000405573	9606.ENSP00000376352	0.042	0	0	0	0.118	0.239	0	0.474	0.616
GPI	PDK2	9606.ENSP00000405573	9606.ENSP00000420927	0.042	0	0	0	0.107	0.239	0	0.230	0.431
GPI	PDK3	9606.ENSP00000405573	9606.ENSP00000498864	0.042	0	0	0	0.146	0.239	0	0.299	0.505
GPI	PC	9606.ENSP00000405573	9606.ENSP00000498994	0	0	0	0	0.108	0	0	0.617	0.644
GPI	HK1	9606.ENSP00000405573	9606.ENSP00000494664	0	0.016	0	0	0.219	0	0.948	0.664	0.985
GPI	PFKM	9606.ENSP00000405573	9606.ENSP00000496597	0.115	0	0	0	0.692	0.096	0.965	0.781	0.997
GPI	H6PD	9606.ENSP00000405573	9606.ENSP00000473348	0.285	0	0	0	0.681	0	0.982	0.954	0.999
H6PD	PDK4	9606.ENSP00000473348	9606.ENSP00000005178	0.103	0	0	0	0.054	0.094	0	0.487	0.553
H6PD	TIGAR	9606.ENSP00000473348	9606.ENSP00000179259	0.050	0	0	0	0.087	0.067	0	0.664	0.692
H6PD	PCK2	9606.ENSP00000473348	9606.ENSP00000216780	0	0	0	0	0.081	0	0	0.615	0.631
H6PD	TPI1	9606.ENSP00000473348	9606.ENSP00000229270	0.106	0	0	0	0.152	0	0.800	0.718	0.951
H6PD	PPARGC1A	9606.ENSP00000473348	9606.ENSP00000264867	0	0	0	0	0	0	0	0.403	0.403
H6PD	SORD	9606.ENSP00000473348	9606.ENSP00000267814	0.126	0	0	0	0.223	0	0	0.645	0.738
H6PD	TP53	9606.ENSP00000473348	9606.ENSP00000269305	0	0	0	0	0.049	0	0	0.878	0.879
H6PD	PFKL	9606.ENSP00000473348	9606.ENSP00000269848	0.055	0	0	0	0.053	0	0.278	0.626	0.726
H6PD	HK2	9606.ENSP00000473348	9606.ENSP00000290573	0	0	0	0	0.121	0	0.830	0.708	0.952
H6PD	HK3	9606.ENSP00000473348	9606.ENSP00000292432	0	0	0	0	0.121	0	0.830	0.592	0.933
H6PD	PDHA2	9606.ENSP00000473348	9606.ENSP00000295266	0	0	0	0	0.193	0.073	0.800	0.353	0.890
H6PD	PGAM2	9606.ENSP00000473348	9606.ENSP00000297283	0.050	0	0	0	0.075	0.067	0.800	0.471	0.897
H6PD	PGM2L1	9606.ENSP00000473348	9606.ENSP00000298198	0.113	0	0	0	0.108	0	0.268	0.353	0.575
H6PD	PGK2	9606.ENSP00000473348	9606.ENSP00000305995	0.042	0	0	0	0.059	0	0	0.709	0.715
H6PD	PDHB	9606.ENSP00000473348	9606.ENSP00000307241	0	0	0	0	0.067	0	0.800	0.467	0.891
H6PD	PCK1	9606.ENSP00000473348	9606.ENSP00000319814	0	0	0	0	0.074	0	0	0.565	0.580
H6PD	PKM	9606.ENSP00000473348	9606.ENSP00000320171	0.260	0	0	0	0.146	0	0.800	0.713	0.958
H6PD	MDH2	9606.ENSP00000473348	9606.ENSP00000327070	0	0	0	0	0.144	0	0	0.688	0.722
H6PD	HKDC1	9606.ENSP00000473348	9606.ENSP00000346643	0	0	0	0	0.121	0	0.830	0.525	0.922
H6PD	PFKFB2	9606.ENSP00000473348	9606.ENSP00000356047	0.070	0	0	0	0.108	0	0	0.543	0.588
H6PD	TKTL1	9606.ENSP00000473348	9606.ENSP00000358931	0.266	0	0	0	0.332	0.294	0	0.845	0.939
H6PD	PGM1	9606.ENSP00000473348	9606.ENSP00000360124	0.236	0	0	0	0.307	0.190	0	0.543	0.778
H6PD	PGK1	9606.ENSP00000473348	9606.ENSP00000362413	0.042	0	0	0	0.073	0	0	0.799	0.806
H6PD	PFKFB1	9606.ENSP00000473348	9606.ENSP00000364145	0.070	0	0	0	0.119	0	0	0.539	0.590
H6PD	PDHA1	9606.ENSP00000473348	9606.ENSP00000369134	0	0	0	0	0.211	0.073	0	0.521	0.619
H6PD	PFKP	9606.ENSP00000473348	9606.ENSP00000370517	0.055	0	0	0	0.053	0	0.278	0.574	0.688
H6PD	PGM2	9606.ENSP00000473348	9606.ENSP00000371393	0.113	0	0	0	0.122	0	0.847	0.526	0.936
H6PD	PDK1	9606.ENSP00000473348	9606.ENSP00000376352	0.103	0	0	0	0.069	0.094	0	0.548	0.612
H6PD	INS	9606.ENSP00000473348	9606.ENSP00000380432	0	0	0	0	0	0	0	0.654	0.654
H6PD	PPARA	9606.ENSP00000473348	9606.ENSP00000385523	0	0	0	0	0.142	0	0	0.398	0.461
H6PD	TNF	9606.ENSP00000473348	9606.ENSP00000398698	0	0	0	0	0.099	0	0	0.393	0.430
H6PD	PDK2	9606.ENSP00000473348	9606.ENSP00000420927	0.103	0	0	0	0.054	0.094	0	0.536	0.595
H6PD	PDK3	9606.ENSP00000473348	9606.ENSP00000498864	0.103	0	0	0	0.066	0.094	0	0.435	0.514
H6PD	PC	9606.ENSP00000473348	9606.ENSP00000498994	0	0	0	0	0.058	0	0	0.667	0.673
H6PD	PFKM	9606.ENSP00000473348	9606.ENSP00000496597	0.055	0	0	0	0.061	0	0.278	0.730	0.804
H6PD	HK1	9606.ENSP00000473348	9606.ENSP00000494664	0	0	0	0	0.134	0	0.830	0.644	0.943
HK1	TIGAR	9606.ENSP00000494664	9606.ENSP00000179259	0	0	0	0	0.098	0	0.650	0.426	0.803
HK1	TPI1	9606.ENSP00000494664	9606.ENSP00000229270	0	0	0	0	0.149	0	0	0.757	0.784
HK1	SORD	9606.ENSP00000494664	9606.ENSP00000267814	0	0	0	0	0.113	0	0.900	0.365	0.938
HK1	PFKL	9606.ENSP00000494664	9606.ENSP00000269848	0	0	0	0	0.163	0	0.900	0.753	0.977
HK1	HK2	9606.ENSP00000494664	9606.ENSP00000290573	0	0	0.052	0.977	0.049	0.800	0.900	0.058	0.979
HK1	HK3	9606.ENSP00000494664	9606.ENSP00000292432	0	0	0.065	0.951	0.048	0.781	0.900	0.068	0.978
HK1	PGAM2	9606.ENSP00000494664	9606.ENSP00000297283	0	0	0	0	0.112	0	0	0.388	0.433
HK1	PGK2	9606.ENSP00000494664	9606.ENSP00000305995	0	0	0	0	0.190	0	0	0.460	0.544
HK1	PKM	9606.ENSP00000494664	9606.ENSP00000320171	0	0	0	0	0.251	0.061	0	0.691	0.764
HK1	MDH2	9606.ENSP00000494664	9606.ENSP00000327070	0	0	0	0	0.128	0.047	0	0.450	0.503
HK1	HKDC1	9606.ENSP00000494664	9606.ENSP00000346643	0	0	0.053	0.975	0	0.739	0.900	0.049	0.973
HK1	PFKFB2	9606.ENSP00000494664	9606.ENSP00000356047	0	0	0	0	0.087	0	0.650	0.348	0.773
HK1	TKTL1	9606.ENSP00000494664	9606.ENSP00000358931	0	0	0	0	0.102	0	0.800	0.389	0.880
HK1	PGM1	9606.ENSP00000494664	9606.ENSP00000360124	0	0	0	0	0.148	0	0.179	0.423	0.561
HK1	PGK1	9606.ENSP00000494664	9606.ENSP00000362413	0	0	0	0	0.206	0	0	0.615	0.682
HK1	PFKFB1	9606.ENSP00000494664	9606.ENSP00000364145	0	0	0	0	0.087	0	0.650	0.326	0.765
HK1	PDHA1	9606.ENSP00000494664	9606.ENSP00000369134	0	0	0	0	0.114	0.065	0	0.353	0.418
HK1	PFKP	9606.ENSP00000494664	9606.ENSP00000370517	0	0	0	0	0.279	0	0.900	0.947	0.995
HK1	PGM2	9606.ENSP00000494664	9606.ENSP00000371393	0	0	0	0	0.138	0	0.914	0.315	0.945
HK1	PDK1	9606.ENSP00000494664	9606.ENSP00000376352	0	0	0	0	0.063	0	0	0.581	0.591
HK1	INS	9606.ENSP00000494664	9606.ENSP00000380432	0	0	0	0	0	0	0	0.415	0.415
HK1	PC	9606.ENSP00000494664	9606.ENSP00000498994	0	0	0	0	0.093	0	0	0.487	0.515
HK1	PFKM	9606.ENSP00000494664	9606.ENSP00000496597	0	0	0	0	0.192	0	0.900	0.886	0.990
HK2	PDK4	9606.ENSP00000290573	9606.ENSP00000005178	0	0	0	0	0.056	0	0	0.525	0.532
HK2	TIGAR	9606.ENSP00000290573	9606.ENSP00000179259	0	0	0	0	0.098	0.292	0.650	0.904	0.975
HK2	TPI1	9606.ENSP00000290573	9606.ENSP00000229270	0	0	0	0	0.183	0	0	0.614	0.672
HK2	PPARGC1A	9606.ENSP00000290573	9606.ENSP00000264867	0	0	0	0	0	0	0	0.532	0.532
HK2	SORD	9606.ENSP00000290573	9606.ENSP00000267814	0	0	0	0	0.124	0	0.900	0.321	0.935
HK2	TP53	9606.ENSP00000290573	9606.ENSP00000269305	0	0	0	0	0	0	0	0.706	0.706
HK2	PFKL	9606.ENSP00000290573	9606.ENSP00000269848	0	0	0	0	0.140	0	0.900	0.629	0.965
HK2	PCK1	9606.ENSP00000290573	9606.ENSP00000319814	0	0	0	0	0.054	0	0	0.400	0.408
HK2	PGAM2	9606.ENSP00000290573	9606.ENSP00000297283	0	0	0	0	0.112	0	0	0.380	0.426
HK2	PDK2	9606.ENSP00000290573	9606.ENSP00000420927	0	0	0	0	0.056	0	0	0.434	0.443
HK2	MDH2	9606.ENSP00000290573	9606.ENSP00000327070	0	0	0	0	0.105	0.047	0	0.436	0.478
HK2	PDHA1	9606.ENSP00000290573	9606.ENSP00000369134	0	0	0	0	0.120	0.065	0	0.447	0.505
HK2	PGK2	9606.ENSP00000290573	9606.ENSP00000305995	0	0	0	0	0.190	0	0	0.431	0.519
HK2	PC	9606.ENSP00000290573	9606.ENSP00000498994	0	0	0	0	0.093	0	0	0.507	0.534
HK2	INS	9606.ENSP00000290573	9606.ENSP00000380432	0	0	0	0	0	0	0	0.535	0.535
HK2	PGM1	9606.ENSP00000290573	9606.ENSP00000360124	0	0	0	0	0.159	0	0.179	0.390	0.542
HK2	PGK1	9606.ENSP00000290573	9606.ENSP00000362413	0	0	0	0	0.271	0	0	0.662	0.743
HK2	PDK1	9606.ENSP00000290573	9606.ENSP00000376352	0	0	0	0	0.095	0	0	0.739	0.753
HK2	PFKFB1	9606.ENSP00000290573	9606.ENSP00000364145	0	0	0	0	0.087	0	0.650	0.518	0.832
HK2	PFKFB2	9606.ENSP00000290573	9606.ENSP00000356047	0	0	0	0	0.094	0	0.650	0.580	0.855
HK2	PKM	9606.ENSP00000290573	9606.ENSP00000320171	0	0	0	0	0.226	0.061	0	0.818	0.856
HK2	TKTL1	9606.ENSP00000290573	9606.ENSP00000358931	0	0	0	0	0.102	0	0.800	0.451	0.892
HK2	HKDC1	9606.ENSP00000290573	9606.ENSP00000346643	0	0	0.053	0.974	0	0	0.900	0.089	0.906
HK2	PGM2	9606.ENSP00000290573	9606.ENSP00000371393	0	0	0	0	0.157	0	0.914	0.323	0.946
HK2	PFKP	9606.ENSP00000290573	9606.ENSP00000370517	0	0	0	0	0.151	0	0.900	0.631	0.965
HK2	HK3	9606.ENSP00000290573	9606.ENSP00000292432	0	0	0.062	0.957	0.048	0.731	0.900	0.101	0.974
HK2	PFKM	9606.ENSP00000290573	9606.ENSP00000496597	0	0	0	0	0.142	0	0.900	0.763	0.977
